被试编号,实验条件,eHMI样式,紧急程度,追赶公交车,车流密度,环境照度,注视次数eHMI1,eHMI2,eHMI3,eHMI,车辆,总,注视时长eHMI1,eHMI2,eHMI3,eHMI,车辆,总,首次注视,穿越过程注视次数eHMI1,eHMI2,eHMI3,eHMI,车辆,总,穿越过程注视时长eHMI1,eHMI2,eHMI3,eHMI,车辆,总,首次注视,瞳孔最大,瞳孔平均,瞳孔差值,穿越过程瞳孔最大,穿越过程瞳孔平均,穿越过程瞳孔差值,穿越状态,穿越延误,穿越时间,安全边际,安全距离,Q1,Q2,Q3
3,0,1,1,False,Low,Clear,2,0,0,2,2,4,0.6452565,0.0206167,0,0.6658732,0.4221091,1.087982,0.1105229,0,0,0,0,0,0,0,0,0,0,0,0,0,4.245934,3.96288,0.2062826,4.105247,3.422163,0.8289242,1,1.48,2.135873,2.039283,5.669205,3,1,1
3,1,2,1,False,Low,Clear,0,0,0,0,2,2,0,0,0,0,0.3346465,0.3346465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.987419,3.642551,0.2768857,3.896744,3.215585,0.8278954,1,1.54,2.242715,1.865996,5.18747,7,7,7
3,26,3,1,True,High,Clear,0,0,0,0,2,2,0,0,0,0,0.1814372,0.1814372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55072,3.365691,0.1194928,3.571297,2.987527,0.7435644,1,1.06,2.25866,2.365102,6.574982,5,6,6
3,12,1,2,True,Low,Clear,4,0,0,4,18,22,0.8240096,0,0,0.8240096,2.084943,2.908952,1.478682,0,0,0,0,0,0,0,0,0,0,0,0,0,4.106224,3.905024,0.1650701,0,0,0,0,0.00,0,0,0,2,1,1
3,28,1,2,True,High,Clear,0,1,0,1,14,15,0.022197,0.1340299,0,0.1562269,1.482738,1.638965,1.132396,0,0,0,0,0,0,0,0,0,0,0,0,0,4.012512,3.474224,0.4939578,0,0,0,0,0.00,0,0,0,2,1,1
3,9,2,1,True,Low,Clear,1,1,0,2,2,4,0.2887924,0.1107582,0,0.3995506,0.0881983,0.4877489,0.3308357,0,0,0,0,0,0,0,0,0,0,0,0,0,3.765335,3.506635,0.1211238,3.673584,3.124214,0.6666567,1,1.17,2.148225,2.334568,6.490098,5,7,7
3,10,3,1,True,Low,Clear,4,0,0,4,0,4,0.5086318,0.0688504,0,0.5774822,0.0434714,0.6209536,0.4897864,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65667,3.514363,0.2078371,3.489365,3.029817,0.489352,1,1.53,2.069503,2.020884,5.618058,5,7,7
3,23,4,2,False,High,Clear,0,0,0,0,2,2,0,0,0,0,0.1961843,0.1961843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.410782,3.174858,0.08646297,3.432037,3.007062,0.5043614,1,1.20,2.351605,0.4145975,1.372025,6,7,7
3,30,3,2,True,High,Clear,0,0,0,0,2,2,0.0210803,0.0468119,0,0.0678922,0.4453462,0.5132384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.919006,3.781914,0.1370921,3.773079,3.226054,0.5631845,1,0.51,2.25483,0.9058988,3.983506,6,7,6
3,3,4,1,False,Low,Clear,0,0,0,0,4,4,0.0457553,0.0214838,0,0.0672391,0.5552636,0.6225027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.010651,3.758827,0.2373543,3.833351,3.210296,0.7891877,1,1.22,2.333886,2.147598,5.970322,5,7,7
3,2,3,1,False,Low,Clear,0,0,0,0,2,2,0,0,0,0,0.1538045,0.1538045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94857,3.642306,0.3833516,3.812485,3.245089,0.6787319,1,1.39,2.264741,2.014336,5.599854,6,7,7
3,21,2,2,False,High,Clear,0,0,0,0,2,2,0,0.0439143,0,0.0439143,0.2633285,0.3072428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.832611,3.484328,0.320626,3.708954,3.127304,0.7276776,1,1.31,2.174651,0.379705,1.232255,5,7,7
3,31,4,2,True,High,Clear,0,0,0,0,2,2,0.0433403,0.0251891,0,0.0685294,0.5978234,0.6663527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59536,3.375165,0.235672,3.298393,2.939664,0.3996236,1,1.16,2.226667,0.506205,1.739975,6,7,7
4,18,3,1,False,High,Clear,0,0,0,0,0,0,0,0,0,0,0.0221552,0.0221552,0,0,0,0,0,2,2,0,0,0,0,0.3752742,0.3752742,0,4.190331,3.945897,0.2444339,4.089371,3.751704,0.3312244,1,0.77,3.014068,1.957796,5.442673,7,7,7
4,26,3,1,True,High,Clear,0,0,0,0,4,4,0,0,0,0,0.4950872,0.4950872,0,0,0,0,0,1,1,0,0,0,0,0.0461909,0.0461909,0,4.055313,3.795527,0.2597866,4.009163,3.757568,0.247288,1,0.78,2.631302,2.323074,6.458146,6,7,7
4,23,4,2,False,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,4.077164,3.938852,0.1383119,4.633553,4.038215,0.5543871,1,0.85,2.48756,0.6263397,2.253129,4,6,7
4,3,4,1,False,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,1.717857,1.717857,0,4.659882,4.176017,0.5101547,4.27282,3.871456,0.4899006,1,0.94,3.173393,1.665272,4.629456,6,6,7
4,1,2,1,False,Low,Clear,0,0,0,0,2,2,0,0,0,0,0.2690152,0.2690152,0,0,0,0,0,11,11,0.0437916,0,0,0.0437916,2.197698,2.24149,0,4.440414,4.296529,0.1438856,4.358253,4.034019,0.3802361,1,0.82,3.422897,1.527948,4.247696,6,4,5
4,16,1,1,False,High,Clear,0,0,0,0,2,2,0,0,0,0,0.3072587,0.3072587,0,0,0,0,0,14,14,0,0,0,0,1.492865,1.492865,0,4.142899,3.726797,0.23329,4.542732,4.213072,0.3201442,1,2.28,3.300943,0.2903673,0.807221,3,1,1
4,24,1,1,True,High,Clear,0,0,0,0,2,2,0,0,0,0,0.1551952,0.1551952,0,0,0,0,0,15,15,0,0,0,0,1.445148,1.445148,0,0,0,0,4.743347,4.332136,0.4241538,1,-5.02,2.565275,0.6838958,1.90123,3,0,0
4,29,2,2,True,High,Clear,0,0,0,0,0,0,0,0,0,0,0.0361316,0.0361316,0,0,1,0,1,15,16,0,0.0640336,0,0.0640336,1.939624,2.003657,0.1343073,3.838112,3.784017,0.05409503,4.263214,4.010625,0.2792702,1,-5.02,2.641328,1.036151,4.854676,5,6,6
4,14,3,2,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,10,12,0,0.1107363,0,0.1107363,2.087403,2.198139,2.756361,0,0,0,4.643806,4.302567,0.3138599,1,-0.10,3.889547,0.4065723,1.254395,5,5,6
4,30,3,2,True,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0.9706573,0.9706573,0,4.314461,4.273306,0.04115486,4.547897,4.344609,0.2018294,1,0.11,3.330025,0.5513327,1.912735,5,5,5
4,16,1,1,False,High,Clear,0,0,0,0,4,4,0,0,0,0,0.8226694,0.8226694,0,0,0,0,0,14,14,0,0,0,0,1.422457,1.422457,0,4.44072,4.134459,0.08811951,4.50428,4.268615,0.2838273,1,1.07,3.740574,1.070196,2.975144,7,1,1
4,24,1,1,True,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1.206155,1.206155,0,0,0,0,4.616165,4.197371,0.4318566,1,-0.48,3.020806,3.18541,8.855439,7,1,1
4,20,1,2,False,High,Clear,0,0,0,0,4,4,0,0,0,0,0.3050843,0.3050843,0,0,0,0,0,5,5,0,0,0,0,0.8931038,0.8931038,0,4.217438,3.780031,0.3168428,4.432037,3.906881,0.6971829,0,2.77,2.632929,0,0,2,1,1
4,27,4,1,True,High,Clear,0,1,0,1,0,1,0,0.0908794,0,0.0908794,0.08789659,0.178776,2.354997,0,0,0,0,12,12,0,0,0,0,1.487676,1.487676,0,3.952408,3.784328,0.1680801,4.269196,3.934721,0.4279234,1,0.11,2.897117,2.768603,7.696717,7,6,6
4,5,2,2,False,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.299652,3.857531,0.4690201,-1,-5.02,2.086552,0,0,1,1,1
4,21,2,2,False,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,2.069424,2.069424,0,3.995338,3.977801,0.01753712,4.083824,3.77934,0.3401361,1,0.14,3.135692,0.5545652,2.012681,3,3,5
4,5,2,2,False,Low,Clear,0,0,0,0,2,2,0,0,0,0,0.6834584,0.6834584,0,0,0,0,0,23,23,0,0,0,0,3.086912,3.086912,0,3.883308,3.739003,0.1443057,4.094215,3.867713,0.267267,1,0.72,3.371405,0.1131622,0.314591,2,3,4
4,0,1,1,False,Low,Clear,0,0,0,0,4,4,0,0,0,0,0.4910644,0.4910644,0,0,0,0,0,19,19,0,0,0,0,0,0,0,4.252716,4.055956,0.1196275,4.581062,4.309389,0.2253394,1,1.89,3.205343,0.7241999,2.013276,5,1,1
4,25,2,1,True,High,Clear,0,0,0,0,2,2,0,0,0,0,0.1762785,0.1762785,0,0,0,0,0,8,8,0,0,0,0,1.9079,1.9079,0,3.897484,3.428058,0.4694259,4.263107,3.85604,0.3517625,1,0.20,3.776538,1.709473,4.752335,6,5,5
4,10,3,1,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,1.644135,1.644135,0,4.158928,4.076383,0.0825448,4.171196,3.882051,0.3575296,1,0.13,3.165287,2.486991,6.913834,7,6,6
4,15,4,2,True,Low,Clear,0,0,0,0,14,14,0,0,0,0,2.053768,2.053768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.027649,3.778742,0.2715027,4.145119,4.028972,0.1161466,0,4.98,0.4231146,0,0,2,5,6
4,19,4,1,False,High,Clear,0,0,0,0,4,4,0,0,0,0,0.8906981,0.8906981,0,0,0,0,0,13,13,0,0.0208332,0,0.0208332,1.963883,1.984716,0,3.98259,3.880336,0.1022539,4.140228,3.854342,0.2979641,1,0.91,2.962033,1.906866,5.301087,6,7,7
4,6,3,2,False,Low,Clear,0,0,0,0,6,6,0,0,0,0,0.6580926,0.6580926,0,0,0,0,0,9,9,0,0,0,0,0,0,0,3.918465,3.786098,0.0530138,4.300949,3.934414,0.3365104,-1,1.06,2.478386,0,0,1,5,4
4,12,1,2,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0.6289626,0.6289626,0,0,0,0,4.523384,4.102211,0.3363323,1,-0.26,2.898953,1.022594,4.660264,4,1,1
4,12,1,2,True,Low,Clear,0,0,0,0,7,7,0,0,0,0,0.8294144,0.8294144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.236679,3.855778,0.1824489,4.190811,4.072227,0.1185846,0,4.76,0.6198684,0,0,2,1,1
4,28,1,2,True,High,Clear,0,0,0,0,14,14,0,0,0,0,1.602849,1.602849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.280876,3.992424,0.2936804,4.160713,4.145977,0.01473618,0,5.19,0.1999074,0,0,3,1,1
4,7,4,2,False,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,2.514353,2.514353,0,0,0,0,4.311714,4.046593,0.2619896,1,-0.12,3.446229,0.5412164,1.964234,3,5,5
4,2,3,1,False,Low,Clear,0,0,0,0,2,2,0,0,0,0,0.1558892,0.1558892,0,0,0,0,0,18,18,0,0.0200635,0,0.0200635,2.503598,2.523662,0,3.993248,3.571403,0.08256912,4.032852,3.758618,0.2638774,1,1.11,3.716641,1.473187,4.095459,5,6,7
4,8,1,1,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.516861,4.133077,0.5401175,-1,-2.88,2.353417,0,0,2,1,1
4,9,2,1,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0.0469861,0.0469861,0,0,0,0,0,11,11,0,0,0,0,2.557577,2.557577,0,0,0,0,4.35614,4.035727,0.3213539,1,-5.02,3.682414,1.400686,3.893906,6,6,5
4,13,2,2,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1.562256,1.562256,0,4.277039,4.136176,0.1408625,4.326675,4.06585,0.2239451,1,0.74,2.649886,0.5770046,2.038727,4,5,5
4,11,4,1,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0.2622005,0.2622005,0,0,0,0,4.625496,4.17219,0.6390655,1,-0.32,2.800925,3.292095,9.152024,7,6,7
4,22,3,2,False,High,Clear,0,0,0,0,5,5,0,0,0,0,0.4268762,0.4268762,0,0,0,0,0,13,13,0,0,0,0,1.864251,1.864251,0,4.04483,3.840139,0.1860123,4.25219,4.04341,0.1588001,1,0.91,2.408024,0.4722169,1.592927,3,4,4
4,31,4,2,True,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1.025194,1.025194,0,0,0,0,4.367645,4.080158,0.4316194,1,-0.14,2.365146,1.176182,5.962418,4,4,5
4,4,1,2,False,Low,Clear,0,0,0,0,4,4,0,0,0,0,0.4847672,0.4847672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.462189,3.935153,0.2695522,0,0,0,0,0.00,0,0,0,4,1,1
4,17,2,1,False,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,2.024011,2.024011,0,0,0,0,4.326286,3.864853,0.6079481,1,-0.44,3.646992,2.940973,8.175904,6,5,6
5,0,3,1,False,Low,Clear,1,2,0,3,0,3,0.5742591,0.7161022,0,1.290361,0.1311564,1.421518,0.1113899,5,0,0,5,2,7,0.650745,0.3540898,0,1.004835,0.1877713,1.192606,0,4.002991,3.864315,0.08911538,4.740257,4.142083,0.5161672,1,1.35,3.311715,0.796487,2.214234,4,5,5
5,28,1,2,True,High,Clear,0,0,0,0,2,2,0.0223308,0,0,0.0223308,0.244559,0.2668898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,1,0,0
5,23,4,2,False,High,Clear,2,0,0,2,8,10,0.6227992,0,0,0.6227992,1.510983,2.133782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,1,5,3
5,0,1,1,False,Low,Clear,0,0,0,0,2,2,0,0,0,0,0.3541154,0.3541154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.718246,4.022964,0.3144865,0,0,0,0,0.00,0,0,0,2,0,0
5,25,2,1,True,High,Clear,0,2,0,2,0,2,0,0.2225219,0,0.2225219,0,0.2225219,0.0892164,2,1,0,3,2,5,0.2956992,0.3560826,0,0.6517818,0.5721349,1.223917,0,3.770058,3.671975,0.0980823,4.368332,3.863487,0.4559748,1,0.13,3.582299,1.971825,5.481675,3,2,3
5,26,3,1,True,High,Clear,2,0,0,2,2,4,0.2199352,0.1571282,0,0.3770634,0.4440656,0.821129,0.0888023,0,3,0,3,2,5,0.0415845,0.8703093,0,0.9118938,0.294207,1.206101,0.843766,3.819786,3.617393,0,4.345604,3.79584,0.6594334,1,0.91,3.912936,1.308139,3.636628,4,5,4
5,20,1,2,False,High,Clear,0,2,0,2,8,10,0.5892774,0.5089203,0,1.098198,1.766441,2.864639,0.1555555,0,0,0,0,0,0,0,0,0,0,0,0,0,4.343468,3.67431,0.6123536,0,0,0,0,0.00,0,0,0,2,1,1
5,13,2,2,True,Low,Clear,0,0,0,0,5,5,0.0910315,0,0,0.0910315,0.8542888,0.9453203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.102386,3.742476,0.4845486,3.725845,3.694588,0.03125763,0,-5.02,0.020898,0,0,1,3,1
5,7,4,2,False,Low,Clear,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23468,3.973647,0.2610333,0,-5.02,0.2879025,0,0,3,5,5
5,4,1,2,False,Low,Clear,2,2,0,4,19,23,0.9325394,0.155473,0,1.088012,2.830789,3.918801,0.06715,0,0,0,0,0,0,0,0,0,0,0,0,0,3.955559,3.650403,0.2563353,0,0,0,0,0.00,0,0,0,3,1,1
5,10,3,1,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.691948,4.284628,0.3150983,-1,-3.02,2.442441,0,0,1,1,1
5,7,4,2,False,Low,Clear,1,0,0,1,1,2,0.1902146,0.2405424,0,0.430757,0.4681539,0.8989109,1.403814,0,3,0,3,4,7,0.0658819,0.3748725,0,0.4407544,0.3789428,0.8196973,1.133714,3.83638,3.682869,0.1535113,4.830368,4.156518,0.6194544,1,0.81,2.782048,0.3407951,1.051453,3,6,5
5,24,1,1,True,High,Clear,3,0,0,3,0,3,0.5090131,0.1575066,0,0.6665197,0.1342689,0.8007886,0.8444059,0,1,0,1,4,5,0,0.3098825,0,0.3098825,0.9260468,1.235929,1.1322,4.149536,3.75057,0.3386922,4.62207,4.135856,0.4420924,1,1.49,3.110249,0.9884568,2.74791,4,1,1
5,3,4,1,False,Low,Clear,0,4,0,4,0,4,0.2850061,0.6208291,0,0.9058352,0.4493764,1.355212,0.109164,2,0,0,2,0,2,0.6825082,0.0746691,0,0.7571773,0.0419823,0.7991596,0.9019762,3.74221,3.51384,0.05913401,4.411942,3.860058,0.5594065,1,1.34,2.860849,1.518414,4.221192,5,6,6
5,29,2,2,True,High,Clear,7,0,0,7,11,18,1.489968,0.0205818,0,1.51055,2.395707,3.906257,1.36285,0,0,0,0,0,0,0,0,0,0,0,0,0,4.081978,3.741085,0.3619533,0,0,0,0,0.00,0,0,0,2,4,3
5,8,1,1,True,Low,Clear,0,0,0,0,0,0,0,0.0232349,0,0.0232349,0.0218482,0.0450831,0,4,1,0,5,10,15,0.3717202,0.4692206,0,0.8409408,1.581023,2.421964,0,3.799599,3.636944,0.1626549,4.261757,3.774487,0.4804041,1,0.49,4.120231,1.014056,2.819077,4,1,1
5,19,4,1,False,High,Clear,0,2,0,2,0,2,0,0.8244246,0,0.8244246,0.1754498,0.9998744,0.1100077,0,1,0,1,4,5,0.1332048,0.1547589,0,0.2879637,0.3177364,0.6057001,0.2015582,3.51403,3.350652,0.03668213,3.977448,3.560928,0.4992845,1,1.00,2.834687,1.79787,4.998078,6,7,6
5,15,4,2,True,Low,Clear,0,0,0,0,2,2,0.1978118,0.0893965,0,0.2872083,0.3795324,0.6667407,0,0,2,0,2,1,3,0.2315583,0.2382656,0,0.4698239,0.2226283,0.6924522,1.342385,3.647385,3.471023,0.1763618,4.432358,3.929508,0.386168,1,0.58,3.120194,0.4160384,1.416733,3,6,5
5,17,2,1,False,High,Clear,0,0,0,0,3,3,0,0,0,0,0.5650848,0.5650848,0,2,0,0,2,6,8,0.2671818,0.025287,0,0.2924688,0.5018756,0.7943444,1.053706,4.117706,3.637909,0.4797969,4.264015,3.815531,0.5123351,1,0.75,3.330346,1.641807,4.564225,4,4,5
5,6,3,2,False,Low,Clear,0,0,0,0,0,0,0,0,0,0,0.1904238,0.1904238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.004456,3.516717,0.1915274,0,0,0,0,0.00,0,0,0,3,4,2
5,16,1,1,False,High,Clear,0,4,0,4,4,8,0.0448121,0.667572,0,0.7123841,0.7758446,1.488229,1.112802,0,3,0,3,7,10,0,0.6652678,0,0.6652678,1.521302,2.18657,0,3.619682,3.400809,0.1733246,4.300461,3.727274,0.4922974,1,1.60,4.305787,0.4816235,1.338913,2,1,1
5,18,3,1,False,High,Clear,0,0,0,0,2,2,0.4854589,0.0867297,0,0.5721886,0.8525488,1.424737,0,5,0,0,5,5,10,0.7506413,0.0463029,0,0.7969443,0.3857217,1.182666,1.0637,3.587425,3.369751,0.1903143,4.105682,3.776231,0.3139608,1,1.40,3.019692,1.234628,3.432267,4,4,4
5,21,2,2,False,High,Clear,2,0,0,2,1,3,0.4677408,0,0,0.4677408,1.20958,1.677321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.02,0,0,0,3,1,1
5,14,3,2,True,Low,Clear,4,0,0,4,0,4,0.5972854,0.0437469,0,0.6410323,0.0915343,0.7325666,0.4225399,1,0,0,1,2,3,0.0437391,0,0,0.0437391,0.4237153,0.4674544,1.919901,3.769424,3.584747,0.2057774,4.231651,3.720751,0.5617371,1,0.98,2.388437,0.3944563,1.368485,2,5,3
5,31,4,2,True,High,Clear,8,0,0,8,8,16,0.8625508,0.0472295,0,0.9097803,1.464957,2.374738,0.4000952,0,0,0,0,0,0,0,0,0,0,0,0,0,3.749397,3.407323,0.3966765,0,0,0,0,0.00,0,0,0,2,5,3
5,30,3,2,True,High,Clear,0,0,0,0,6,6,0,0,0,0,1.066996,1.066996,0,0,0,0,0,1,1,0,0,0,0,0.0889741,0.0889741,0,0,0,0,3.844444,3.628793,0.2156518,0,-5.02,0.9353237,0,0,2,4,3
5,1,2,1,False,Low,Clear,2,2,0,4,0,4,0.1344003,0.3096401,0,0.4440404,0.687837,1.131877,0.2461582,2,2,0,4,4,8,0.2199433,0.6485984,0,0.8685417,0.5528411,1.421383,0.2224247,3.759926,3.471468,0.1957037,4.283638,3.720199,0.5659466,1,1.22,3.351501,1.194385,3.320389,4,3,4
5,22,3,2,False,High,Clear,4,0,0,4,10,14,1.498502,0.0156424,0,1.514144,2.487242,4.001387,0.2894681,0,0,0,0,1,1,0,0,0,0,0.3098987,0.3098987,0,3.687973,3.295199,0.3699143,3.585144,3.321409,0.2637346,0,4.86,0.5299728,0,0,2,3,1
5,27,4,1,True,High,Clear,1,0,0,1,1,2,0.4686567,0.0220509,0,0.4907076,0.3979764,0.888684,1.533309,1,3,0,4,3,7,0.2651615,1.13703,0,1.402192,0.289057,1.691249,0.3114458,3.775627,3.522959,0.3241355,3.923203,3.573987,0.2438459,1,1.15,3.409156,1.26721,3.522843,4,5,4
5,11,4,1,True,Low,Clear,2,0,0,2,4,6,0.3822085,0.0467573,0,0.4289658,1.090573,1.519539,0.08490381,1,2,0,3,1,4,0.2462074,0.6449005,0,0.8911079,0.1309201,1.022028,0.4655518,3.726479,3.215088,0.4286592,4.208282,3.78683,0.3717077,1,2.35,2.703312,0.6338217,1.762024,4,6,5
5,9,2,1,True,Low,Clear,0,0,0,0,4,4,0,0,0,0,0.7597556,0.7597556,0,3,0,0,3,7,10,0.347146,0.2043239,0,0.5514699,0.7661963,1.317666,1.199777,3.736809,3.479853,0.2569561,4.355522,3.568288,0.8454974,1,0.87,3.620096,1.112135,3.091736,4,3,4
5,12,1,2,True,Low,Clear,0,0,0,0,16,16,0.0876772,0.0416459,0,0.1293231,2.775997,2.90532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.085861,3.44834,0.6612191,0,0,0,0,0.00,0,0,0,2,1,1
5,5,2,2,False,Low,Clear,0,0,0,0,13,13,0,0,0,0,1.26693,1.26693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.876984,3.459365,0.417619,3.662491,3.49955,0.162941,0,-5.02,0.2121408,0,0,2,2,1
5,2,3,1,False,Low,Clear,4,0,0,4,0,4,0.8727227,0.2664165,0,1.139139,0.3865611,1.5257,0.5215275,6,0,0,6,2,8,0.6898417,0,0,0.6898417,0.2639627,0.9538044,0.9116068,4.10363,3.656307,0.4075568,4.338387,3.796,0.5177233,1,1.78,3.230624,0.6972774,1.938431,3,5,4
6,5,2,2,False,Low,Clear,0,2,0,2,2,4,0.0222852,0.1023951,0,0.1246803,0.4606631,0.5853434,0.1184363,0,4,0,4,0,4,0.1018215,0.2555785,0,0.3574,0.0620512,0.4194512,0.3172823,3.766647,3.450421,0.3162267,3.679207,3.160487,0.6453626,1,0.91,2.227627,0.6764227,2.54152,4,6,6
6,3,4,1,False,Low,Clear,0,0,0,0,4,4,0,0,0,0,0.6445317,0.6445317,0,0,0,0,0,0,0,0,0,0,0,0.260911,0.260911,0,3.581551,3.313019,0.1892171,3.738434,3.209821,0.6189735,1,1.16,2.544822,2.21612,6.160813,7,7,6
6,26,3,1,True,High,Clear,0,0,0,0,1,1,0,0,0,0,0.1760129,0.1760129,0,0,0,0,0,3,3,0.0853136,0.1322189,0,0.2175325,0.2389986,0.4565311,0,3.60183,3.326914,0.2749157,3.819214,3.479832,0.4959185,1,0.22,2.065311,3.401722,9.456788,6,7,6
6,16,1,1,False,High,Clear,0,0,0,0,2,2,0.0220696,0,0,0.0220696,0.1589026,0.1809722,0,0,0,0,0,7,7,0.020667,0.5334901,0,0.5541571,0.5389129,1.09307,0,3.206566,3.094678,0.1118882,3.792542,3.429768,0.3040648,1,0.27,2.455398,3.078796,8.559052,5,1,1
6,7,4,2,False,Low,Clear,0,0,0,0,1,1,0,0,0,0,0.1763577,0.1763577,0,0,0,0,0,7,7,0.0448372,0.0444261,0,0.0892633,1.168347,1.25761,0,3.815163,3.537781,0.1515024,4.140083,3.607158,0.6117246,1,1.31,2.180814,0.4909888,1.703385,5,6,6
6,31,4,2,True,High,Clear,1,1,0,2,0,2,0.1229564,0.0398731,0,0.1628295,0.0398841,0.2027136,0.2543343,0,2,0,2,1,3,0.08126161,0.1095325,0,0.1907941,0.2416444,0.4324385,0,3.587791,3.241517,0.3462749,3.721375,3.336508,0.4119351,1,0.24,2.019815,1.203395,6.177384,6,6,6
6,30,3,2,True,High,Clear,0,0,0,0,1,1,0.0226946,0.0218525,0,0.0445471,0.110367,0.1549141,0,0,1,0,1,1,2,0.0258044,0.0670594,0,0.0928638,0.1984004,0.2912642,0.7545817,3.758453,3.45367,0.3047838,3.959297,3.463742,0.5348985,1,0.27,1.930055,1.250171,6.497513,6,7,6
6,8,1,1,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.048721,3.752376,0.2953072,1,-5.02,2.011931,8.100248,67.50179,4,1,1
6,23,4,2,False,High,Clear,2,0,0,2,0,2,0.2865166,0,0,0.2865166,0.2696922,0.5562088,0.0869856,0,2,0,2,5,7,0.0219246,0.1542042,0,0.1761288,0.5834671,0.7595959,0.7561182,3.982857,3.601059,0.5290146,3.959946,3.598309,0.424825,1,0.93,1.898156,0.775735,3.138077,5,7,6
6,22,3,2,False,High,Clear,0,0,0,0,2,2,0,0,0,0,0.133323,0.133323,0,0,0,0,0,3,3,0.0192075,0.0199386,0,0.0391461,0.3184801,0.3576262,0,3.588608,3.425522,0.1630857,3.94825,3.511939,0.5868342,1,0.42,1.961092,1.1575,5.756592,6,5,6
6,17,2,1,False,High,Clear,0,0,0,0,2,2,0,0.3321163,0,0.3321163,0.2231111,0.5552274,0,2,0,0,2,0,2,0.1323114,0.0666525,0,0.1989639,0.0892755,0.2882394,0.7569727,3.85836,3.63729,0.2210698,4.316399,3.5597,0.7872341,1,0.84,2.23718,2.617547,7.27678,5,4,6
6,13,2,2,True,Low,Clear,0,0,0,0,2,2,0.0467013,0,0,0.0467013,0.1675923,0.2142936,0,0,0,0,0,4,4,0.066506,0,0,0.066506,0.2434953,0.3100013,0,3.708588,3.434619,0.2739687,4.335907,3.543238,0.9516897,1,0.15,2.039895,1.225404,6.329575,5,4,5
